time,BTCUSDT_close,ETHUSDT_close,SOLUSDT_close,XRPUSDT_close,DOGEUSDT_close,TRXUSDT_close,ADAUSDT_close
2023-04-20 19:00:00,28105.91,1927.6,21.77,0.471,0.08363,0.06512,0.398
2023-04-20 20:00:00,28205.0,1937.55,21.92,0.471,0.08334,0.06533,0.4022
2023-04-20 21:00:00,28227.0,1942.67,22.11,0.4721,0.08378,0.06525,0.403
2023-04-20 22:00:00,28250.0,1942.8,22.25,0.473,0.0834,0.06533,0.4022
2023-04-20 23:00:00,28240.0,1942.81,22.19,0.4752,0.08391,0.06541,0.4004
2023-04-21 00:00:00,28291.87,1947.91,22.35,0.4745,0.08438,0.06546,0.4025
2023-04-21 01:00:00,28205.0,1941.47,22.19,0.4728,0.08371,0.0653,0.4007
2023-04-21 02:00:00,28247.55,1945.0,22.22,0.4711,0.08386,0.06548,0.4016
2023-04-21 03:00:00,28318.77,1945.81,22.31,0.4763,0.08424,0.06558,0.4035
2023-04-21 04:00:00,28237.98,1938.79,22.19,0.4747,0.08401,0.06551,0.4024
2023-04-21 05:00:00,28165.25,1928.01,22.16,0.4732,0.08384,0.06533,0.4036
2023-04-21 06:00:00,27906.75,1907.79,21.94,0.4669,0.08369,0.06519,0.4005
2023-04-21 07:00:00,28163.55,1927.86,22.27,0.4716,0.08451,0.06546,0.4054
2023-04-21 08:00:00,28080.02,1920.95,22.18,0.4711,0.08418,0.06565,0.4048
2023-04-21 09:00:00,28060.14,1921.17,22.24,0.4713,0.08413,0.06559,0.4048
2023-04-21 10:00:00,28005.0,1912.8,22.09,0.4687,0.08376,0.0656,0.4021
2023-04-21 11:00:00,28064.33,1908.84,22.02,0.467,0.08361,0.06566,0.4003
2023-04-21 12:00:00,28216.57,1916.15,22.12,0.4678,0.08398,0.06589,0.4017
2023-04-21 13:00:00,28111.8,1907.74,22.01,0.4665,0.08375,0.06585,0.4006
2023-04-21 14:00:00,28061.8,1907.49,22.04,0.4649,0.08367,0.0658,0.3998
2023-04-21 15:00:00,28043.6,1903.83,21.88,0.4607,0.08341,0.06567,0.3981
2023-04-21 16:00:00,28045.01,1899.5,21.84,0.4614,0.08291,0.06563,0.3965
2023-04-21 17:00:00,27900.62,1881.62,21.61,0.456,0.08166,0.0654,0.393
2023-04-21 18:00:00,27781.71,1880.1,21.74,0.4561,0.082,0.06554,0.3908
2023-04-21 19:00:00,27279.33,1842.54,21.22,0.4448,0.07896,0.06477,0.3818
2023-04-21 20:00:00,27266.18,1838.17,21.29,0.4414,0.07717,0.06442,0.38
2023-04-21 21:00:00,27282.12,1841.0,21.19,0.4423,0.07744,0.06481,0.3792
2023-04-21 22:00:00,27264.83,1845.1,21.24,0.4458,0.07812,0.06471,0.3801
2023-04-21 23:00:00,27260.0,1848.75,21.26,0.4488,0.07842,0.06493,0.3825
2023-04-22 00:00:00,27226.14,1847.1,21.14,0.4468,0.07827,0.06507,0.382
2023-04-22 01:00:00,27292.78,1856.1,21.31,0.4493,0.07888,0.06504,0.3848
2023-04-22 02:00:00,27243.95,1854.82,21.31,0.4487,0.07867,0.06513,0.3845
2023-04-22 03:00:00,27322.75,1859.52,21.39,0.4515,0.07898,0.0651,0.3861
2023-04-22 04:00:00,27349.58,1860.93,21.43,0.4513,0.07904,0.06528,0.3867
2023-04-22 05:00:00,27397.78,1864.96,21.48,0.4552,0.07936,0.06506,0.3882
2023-04-22 06:00:00,27341.58,1856.53,21.35,0.4522,0.07903,0.06508,0.3852
2023-04-22 07:00:00,27276.39,1850.8,21.29,0.4505,0.07879,0.06505,0.3853
2023-04-22 08:00:00,27216.07,1849.36,21.29,0.4508,0.07896,0.06524,0.3847
2023-04-22 09:00:00,27240.66,1849.86,21.32,0.4534,0.07903,0.06579,0.3871
2023-04-22 10:00:00,27254.95,1848.5,21.32,0.4548,0.07897,0.06577,0.3878
2023-04-22 11:00:00,27292.64,1852.33,21.36,0.4538,0.07901,0.06598,0.3892
2023-04-22 12:00:00,27344.24,1856.42,21.5,0.458,0.07928,0.06575,0.3932
2023-04-22 13:00:00,27257.06,1850.05,21.41,0.4601,0.07912,0.06548,0.3924
2023-04-22 14:00:00,27488.67,1865.24,21.6,0.4726,0.08025,0.06566,0.3969
2023-04-22 15:00:00,27489.46,1866.49,21.72,0.4678,0.0803,0.06554,0.3962
2023-04-22 16:00:00,27586.14,1874.86,21.73,0.4695,0.08021,0.06566,0.3951
2023-04-22 17:00:00,27640.0,1881.33,21.83,0.4745,0.0805,0.06593,0.3969
2023-04-22 18:00:00,27600.6,1874.28,21.71,0.4706,0.08014,0.06599,0.3952
2023-04-22 19:00:00,27625.4,1872.03,21.76,0.4693,0.08008,0.06592,0.3947
2023-04-22 20:00:00,27632.74,1869.42,21.76,0.4698,0.08003,0.06598,0.3939
2023-04-22 21:00:00,27665.18,1871.8,21.84,0.4707,0.08013,0.06607,0.3956
2023-04-22 22:00:00,27855.28,1877.31,21.86,0.4715,0.08033,0.06603,0.3963
2023-04-22 23:00:00,27814.31,1873.89,21.8,0.472,0.08029,0.06615,0.3957
2023-04-23 00:00:00,27539.8,1856.9,21.58,0.4654,0.07964,0.06597,0.392
2023-04-23 01:00:00,27554.82,1855.4,21.6,0.4656,0.07947,0.06619,0.3908
2023-04-23 02:00:00,27590.53,1859.34,21.66,0.4653,0.0798,0.06594,0.391
2023-04-23 03:00:00,27558.85,1861.94,21.72,0.4671,0.08036,0.06585,0.3921
2023-04-23 04:00:00,27606.3,1864.36,21.88,0.4692,0.08028,0.06609,0.3927
2023-04-23 05:00:00,27583.69,1866.96,21.96,0.4703,0.08032,0.06619,0.3932
2023-04-23 06:00:00,27592.17,1868.33,21.89,0.47,0.08004,0.0664,0.3925
2023-04-23 07:00:00,27722.36,1874.33,22.1,0.4717,0.0805,0.06648,0.3943
2023-04-23 08:00:00,27709.36,1874.39,22.17,0.4706,0.08032,0.06633,0.3943
2023-04-23 09:00:00,27628.14,1871.24,22.08,0.4689,0.08014,0.06646,0.3935
2023-04-23 10:00:00,27528.11,1866.92,21.95,0.4656,0.07999,0.06635,0.3906
2023-04-23 11:00:00,27639.44,1874.5,22.13,0.469,0.08025,0.06657,0.3912
2023-04-23 12:00:00,27604.86,1873.4,22.07,0.4673,0.0801,0.06697,0.3913
2023-04-23 13:00:00,27630.02,1873.28,21.95,0.4678,0.08014,0.06682,0.39
2023-04-23 14:00:00,27550.64,1865.4,21.79,0.4651,0.0795,0.06645,0.387
2023-04-23 15:00:00,27472.78,1859.54,21.65,0.4608,0.0793,0.06642,0.3854
2023-04-23 16:00:00,27585.0,1865.5,21.51,0.4618,0.07932,0.06669,0.3872
2023-04-23 17:00:00,27507.51,1858.72,21.36,0.459,0.07863,0.06645,0.3841
2023-04-23 18:00:00,27454.99,1846.86,21.12,0.4549,0.07723,0.06607,0.3824
2023-04-23 19:00:00,27460.69,1846.35,21.19,0.4603,0.07784,0.06626,0.3835
2023-04-23 20:00:00,27504.99,1848.67,21.25,0.4611,0.0781,0.06659,0.3852
2023-04-23 21:00:00,27508.89,1854.41,21.37,0.4625,0.07828,0.06663,0.3865
2023-04-23 22:00:00,27594.88,1861.8,21.48,0.4629,0.07867,0.06653,0.3876
2023-04-23 23:00:00,27589.68,1862.02,21.47,0.4649,0.07877,0.06674,0.3887
2023-04-24 00:00:00,27800.0,1876.8,21.74,0.4818,0.07968,0.06691,0.3941
2023-04-24 01:00:00,27754.31,1871.99,21.83,0.4751,0.07959,0.06665,0.393
2023-04-24 02:00:00,27743.21,1867.62,21.8,0.4677,0.0793,0.06668,0.3918
2023-04-24 03:00:00,27789.15,1867.8,21.72,0.4715,0.07944,0.06659,0.3919
2023-04-24 04:00:00,27702.31,1861.61,21.67,0.4707,0.0792,0.0665,0.39
2023-04-24 05:00:00,27653.15,1856.32,21.57,0.4714,0.07906,0.06644,0.3893
2023-04-24 06:00:00,27540.0,1847.27,21.36,0.4661,0.07878,0.06611,0.3858
2023-04-24 07:00:00,27453.27,1845.45,21.27,0.4608,0.07874,0.06622,0.3849
2023-04-24 08:00:00,27182.07,1835.47,21.24,0.4603,0.07845,0.06601,0.3836
2023-04-24 09:00:00,27306.64,1839.13,21.39,0.4626,0.07873,0.06623,0.3849
2023-04-24 10:00:00,27414.79,1844.79,21.58,0.4643,0.07904,0.06647,0.3877
2023-04-24 11:00:00,27545.0,1854.99,21.73,0.4654,0.07927,0.0666,0.3895
2023-04-24 12:00:00,27440.77,1847.72,21.58,0.4638,0.07898,0.0665,0.3877
2023-04-24 13:00:00,27618.6,1864.99,21.85,0.4649,0.07955,0.06644,0.3927
2023-04-24 14:00:00,27429.11,1855.1,21.65,0.461,0.07896,0.0663,0.3896
2023-04-24 15:00:00,27259.21,1834.0,21.35,0.458,0.07832,0.06618,0.3862
2023-04-24 16:00:00,27112.21,1814.24,21.13,0.4496,0.07765,0.06602,0.382
2023-04-24 17:00:00,27383.08,1834.21,21.35,0.4565,0.07858,0.06618,0.385
2023-04-24 18:00:00,27335.0,1831.46,21.36,0.4581,0.07845,0.06617,0.3832
2023-04-24 19:00:00,27382.21,1831.44,21.33,0.4601,0.07819,0.06616,0.3829
2023-04-24 20:00:00,27460.0,1839.8,21.32,0.462,0.07838,0.06618,0.3834
2023-04-24 21:00:00,27416.51,1833.21,21.36,0.4598,0.07846,0.06619,0.3828
2023-04-24 22:00:00,27466.57,1839.2,21.35,0.4612,0.07859,0.06622,0.3838
2023-04-24 23:00:00,27510.0,1841.95,21.38,0.4608,0.07876,0.06619,0.3837
2023-04-25 00:00:00,27462.87,1840.89,21.21,0.4587,0.07859,0.066,0.3813
2023-04-25 01:00:00,27399.95,1835.23,21.14,0.4579,0.07854,0.06604,0.3817
2023-04-25 02:00:00,27404.99,1834.8,21.07,0.4595,0.07832,0.06601,0.3814
2023-04-25 03:00:00,27345.0,1829.91,20.88,0.4593,0.07834,0.06605,0.3783
2023-04-25 04:00:00,27407.45,1832.6,21.07,0.459,0.07867,0.06611,0.3815
2023-04-25 05:00:00,27415.2,1830.53,21.03,0.4601,0.07893,0.06617,0.3825
2023-04-25 06:00:00,27355.03,1823.02,20.97,0.4576,0.07861,0.066,0.3813
2023-04-25 07:00:00,27265.01,1815.8,20.89,0.4548,0.07841,0.06594,0.3794
2023-04-25 08:00:00,27427.21,1824.2,21.02,0.4564,0.07853,0.06584,0.3808
2023-04-25 09:00:00,27323.3,1814.88,20.88,0.4562,0.07837,0.06591,0.3785
2023-04-25 10:00:00,27335.02,1815.3,20.89,0.4548,0.07841,0.06594,0.3778
2023-04-25 11:00:00,27392.02,1826.0,21.0,0.4566,0.07871,0.06594,0.3797
2023-04-25 12:00:00,27393.06,1824.88,21.01,0.4567,0.07864,0.06595,0.3811
2023-04-25 13:00:00,27345.0,1821.8,21.01,0.4574,0.0787,0.06576,0.3805
2023-04-25 14:00:00,27295.03,1812.21,20.91,0.4546,0.07818,0.06545,0.3792
2023-04-25 15:00:00,27340.73,1814.78,20.88,0.4541,0.07804,0.06547,0.3799
2023-04-25 16:00:00,27391.85,1824.4,21.0,0.4564,0.0782,0.06545,0.3821
2023-04-25 17:00:00,27630.0,1839.67,21.21,0.462,0.07861,0.06563,0.3839
2023-04-25 18:00:00,27576.14,1833.79,21.12,0.4611,0.07835,0.06554,0.3834
2023-04-25 19:00:00,27617.61,1837.8,21.17,0.4634,0.07861,0.06558,0.3831
2023-04-25 20:00:00,27975.01,1860.33,21.49,0.4695,0.07941,0.06586,0.3893
2023-04-25 21:00:00,28261.33,1870.57,21.76,0.4697,0.07969,0.06589,0.3926
2023-04-25 22:00:00,28234.21,1867.8,21.7,0.4685,0.07969,0.06575,0.3916
2023-04-25 23:00:00,28296.63,1865.95,21.93,0.4694,0.07975,0.06588,0.3946
2023-04-26 00:00:00,28299.51,1867.19,21.81,0.4671,0.07997,0.06592,0.3938
2023-04-26 01:00:00,28386.56,1869.6,21.88,0.468,0.08016,0.06602,0.3956
2023-04-26 02:00:00,28390.05,1868.78,21.83,0.47,0.08003,0.06614,0.3953
2023-04-26 03:00:00,28310.01,1862.59,21.8,0.4666,0.07984,0.06606,0.395
2023-04-26 04:00:00,28330.01,1864.82,21.86,0.4688,0.08008,0.06622,0.3949
2023-04-26 05:00:00,28399.74,1868.89,22.04,0.471,0.08027,0.0663,0.397
2023-04-26 06:00:00,28396.21,1866.28,21.99,0.469,0.08001,0.06611,0.397
2023-04-26 07:00:00,28373.15,1861.76,21.92,0.4674,0.07999,0.06591,0.3967
2023-04-26 08:00:00,28729.94,1876.96,22.22,0.4713,0.08057,0.06604,0.4008
2023-04-26 09:00:00,28869.58,1896.23,22.33,0.4741,0.08106,0.06607,0.4034
2023-04-26 10:00:00,29002.79,1915.6,22.53,0.4737,0.08177,0.06629,0.406
2023-04-26 11:00:00,28955.0,1914.4,22.46,0.4731,0.08159,0.06635,0.4055
2023-04-26 12:00:00,29963.33,1960.89,22.91,0.4823,0.08318,0.06705,0.4137
2023-04-26 13:00:00,29849.04,1953.9,22.81,0.479,0.08289,0.06704,0.4155
2023-04-26 14:00:00,29701.18,1945.85,22.64,0.4773,0.08238,0.06662,0.4132
2023-04-26 15:00:00,29821.51,1953.81,22.68,0.4778,0.0826,0.06677,0.4149
2023-04-26 16:00:00,29809.21,1954.02,22.76,0.4772,0.08259,0.06689,0.4146
2023-04-26 17:00:00,29721.52,1947.86,22.71,0.4763,0.0822,0.06666,0.4127
2023-04-26 18:00:00,29740.21,1946.34,22.68,0.4774,0.08206,0.06661,0.412
2023-04-26 19:00:00,27892.22,1828.67,21.08,0.4484,0.07725,0.06462,0.3865
2023-04-26 20:00:00,28415.61,1866.14,21.45,0.4548,0.07819,0.06511,0.3923
2023-04-26 21:00:00,28676.69,1878.19,21.51,0.4592,0.07873,0.06542,0.3971
2023-04-26 22:00:00,28294.21,1865.4,21.21,0.4583,0.07824,0.06522,0.4012
2023-04-26 23:00:00,28417.26,1866.01,21.28,0.4615,0.07862,0.06514,0.4013
2023-04-27 00:00:00,29231.25,1920.0,21.96,0.4673,0.08017,0.06581,0.4101
2023-04-27 01:00:00,28739.72,1891.67,21.54,0.4618,0.07963,0.06535,0.4052
2023-04-27 02:00:00,29040.01,1909.32,21.74,0.4639,0.0799,0.06541,0.4063
2023-04-27 03:00:00,28893.92,1898.81,21.63,0.4623,0.07985,0.06536,0.4041
2023-04-27 04:00:00,29101.31,1910.61,21.89,0.4644,0.08029,0.06574,0.4091
2023-04-27 05:00:00,29076.89,1907.31,21.84,0.4634,0.08,0.06572,0.4093
2023-04-27 06:00:00,28795.6,1882.14,21.68,0.4607,0.07951,0.06542,0.4091
2023-04-27 07:00:00,28897.21,1885.33,21.69,0.4607,0.07975,0.06547,0.4085
2023-04-27 08:00:00,28954.21,1882.97,21.6,0.458,0.07978,0.06551,0.407
2023-04-27 09:00:00,28932.01,1881.54,21.58,0.458,0.07949,0.06544,0.4057
2023-04-27 10:00:00,28990.2,1884.2,21.65,0.4581,0.07954,0.06539,0.4045
2023-04-27 11:00:00,28937.53,1880.81,21.65,0.4594,0.07961,0.0654,0.4049
2023-04-27 12:00:00,28858.91,1876.0,21.52,0.4583,0.0794,0.06546,0.4056
2023-04-27 13:00:00,28928.85,1884.2,21.65,0.4577,0.07941,0.06563,0.4098
2023-04-27 14:00:00,28970.57,1884.57,21.82,0.4582,0.07931,0.06542,0.4094
2023-04-27 15:00:00,29148.43,1899.81,22.25,0.4602,0.08011,0.06559,0.4134
2023-04-27 16:00:00,29126.92,1899.81,22.1,0.4602,0.08007,0.06556,0.4108
2023-04-27 17:00:00,29301.76,1904.55,22.24,0.4635,0.08038,0.06583,0.4144
2023-04-27 18:00:00,29767.94,1927.2,22.34,0.4666,0.08058,0.06599,0.4152
2023-04-27 19:00:00,29672.51,1922.21,22.33,0.467,0.08032,0.06584,0.4125
2023-04-27 20:00:00,29620.2,1919.54,22.41,0.4675,0.0802,0.06587,0.411
2023-04-27 21:00:00,29643.48,1915.81,22.31,0.4661,0.08023,0.0658,0.4112
2023-04-27 22:00:00,29386.23,1905.12,22.25,0.4648,0.08002,0.06567,0.4082
2023-04-27 23:00:00,29475.17,1908.61,22.32,0.4667,0.08014,0.06578,0.4099
2023-04-28 00:00:00,29554.2,1913.34,22.49,0.4661,0.08025,0.0658,0.41
2023-04-28 01:00:00,29516.67,1910.28,22.32,0.466,0.08008,0.06574,0.409
2023-04-28 02:00:00,29396.0,1906.2,22.26,0.467,0.08006,0.06585,0.4073
2023-04-28 03:00:00,29418.96,1905.2,22.31,0.4677,0.07993,0.06589,0.408
2023-04-28 04:00:00,29499.53,1913.81,22.39,0.474,0.08025,0.06596,0.409
2023-04-28 05:00:00,29477.32,1914.77,22.34,0.4769,0.08036,0.06602,0.409
2023-04-28 06:00:00,29471.28,1915.79,22.39,0.4737,0.0804,0.06596,0.4086
2023-04-28 07:00:00,29485.26,1919.0,22.62,0.476,0.08049,0.06593,0.4105
2023-04-28 08:00:00,29254.21,1909.4,22.4,0.4717,0.0801,0.06609,0.4064
2023-04-28 09:00:00,29202.17,1907.0,22.39,0.471,0.08016,0.06616,0.4052
2023-04-28 10:00:00,29263.23,1910.83,22.69,0.4708,0.08037,0.06613,0.4059
2023-04-28 11:00:00,29242.21,1902.6,22.49,0.4706,0.07994,0.06598,0.4026
2023-04-28 12:00:00,29233.21,1898.99,22.51,0.4704,0.07988,0.06604,0.4022
2023-04-28 13:00:00,29024.74,1888.5,22.37,0.4681,0.07945,0.06587,0.3998
2023-04-28 14:00:00,29093.5,1888.07,22.27,0.4678,0.07956,0.06589,0.3999
2023-04-28 15:00:00,29149.35,1886.61,22.39,0.4697,0.07991,0.06606,0.4017
2023-04-28 16:00:00,29273.86,1892.8,23.03,0.471,0.08015,0.06627,0.4039
2023-04-28 17:00:00,29239.18,1891.01,23.16,0.474,0.08011,0.06625,0.4038
2023-04-28 18:00:00,29239.21,1893.4,23.27,0.4761,0.08015,0.06645,0.4046
2023-04-28 19:00:00,29323.56,1892.4,23.31,0.475,0.08006,0.06661,0.4048
2023-04-28 20:00:00,29337.97,1895.79,23.17,0.477,0.08044,0.06657,0.4048
2023-04-28 21:00:00,29330.63,1894.51,23.25,0.4784,0.08026,0.06663,0.4052
2023-04-28 22:00:00,29349.31,1894.53,23.25,0.4771,0.08029,0.06663,0.405
2023-04-28 23:00:00,29313.53,1891.01,23.35,0.4796,0.08031,0.0667,0.4044
2023-04-29 00:00:00,29256.6,1888.2,23.27,0.4793,0.08039,0.0668,0.404
2023-04-29 01:00:00,29272.21,1891.12,23.26,0.4788,0.08079,0.06684,0.4038
2023-04-29 02:00:00,29376.23,1897.2,23.39,0.4812,0.08075,0.06696,0.4056
2023-04-29 03:00:00,29350.16,1896.68,23.31,0.4807,0.08085,0.06708,0.4048
2023-04-29 04:00:00,29368.21,1901.8,23.35,0.481,0.08109,0.06736,0.4054
2023-04-29 05:00:00,29362.6,1899.36,23.23,0.4792,0.08085,0.06723,0.4041
2023-04-29 06:00:00,29323.21,1898.57,23.17,0.4781,0.08092,0.06731,0.4039
2023-04-29 07:00:00,29344.77,1902.34,23.26,0.4783,0.08076,0.06721,0.4042
2023-04-29 08:00:00,29313.1,1900.01,23.22,0.4781,0.08074,0.06709,0.4029
2023-04-29 09:00:00,29296.44,1900.44,23.24,0.478,0.08088,0.06723,0.4038
2023-04-29 10:00:00,29268.97,1896.74,23.28,0.4778,0.08089,0.06719,0.4033
2023-04-29 11:00:00,29326.23,1897.87,23.28,0.4807,0.0811,0.06714,0.4037
2023-04-29 12:00:00,29285.0,1897.03,23.57,0.479,0.08087,0.06696,0.4028
2023-04-29 13:00:00,29380.19,1912.49,23.62,0.4809,0.08125,0.06717,0.4058
2023-04-29 14:00:00,29333.29,1910.75,23.63,0.4801,0.08123,0.06719,0.4065
2023-04-29 15:00:00,29274.04,1905.98,23.35,0.4783,0.08097,0.06712,0.405
2023-04-29 16:00:00,29281.22,1906.38,23.32,0.4788,0.08162,0.06723,0.4046
2023-04-29 17:00:00,29155.83,1894.4,23.18,0.4752,0.08111,0.06711,0.4026
2023-04-29 18:00:00,29176.21,1897.6,23.32,0.4775,0.08137,0.06723,0.4025
2023-04-29 19:00:00,29242.22,1903.36,23.3,0.4784,0.08173,0.06737,0.4042
2023-04-29 20:00:00,29223.11,1903.0,23.22,0.4778,0.08151,0.06744,0.4039
2023-04-29 21:00:00,29225.0,1903.78,23.08,0.4787,0.0816,0.06807,0.4033
2023-04-29 22:00:00,29205.0,1903.66,23.07,0.4781,0.08135,0.06783,0.4024
2023-04-29 23:00:00,29227.24,1907.86,23.19,0.4779,0.08156,0.06797,0.4024
2023-04-30 00:00:00,29139.99,1899.1,23.12,0.4747,0.08095,0.06775,0.3999
2023-04-30 01:00:00,29099.33,1894.14,23.03,0.474,0.08077,0.06732,0.3988
2023-04-30 02:00:00,29177.31,1898.44,23.13,0.4761,0.08112,0.06763,0.4004
2023-04-30 03:00:00,29180.42,1896.46,23.14,0.4744,0.08104,0.06758,0.4001
2023-04-30 04:00:00,29211.06,1897.96,23.1,0.4755,0.08126,0.06772,0.4002
2023-04-30 05:00:00,29256.91,1903.68,23.29,0.477,0.08156,0.06775,0.4017
2023-04-30 06:00:00,29264.75,1903.57,23.47,0.4767,0.08132,0.06781,0.4023
2023-04-30 07:00:00,29266.37,1902.86,23.42,0.4759,0.08114,0.06765,0.4011
2023-04-30 08:00:00,29264.54,1903.5,23.6,0.4761,0.08137,0.06777,0.4009
2023-04-30 09:00:00,29252.28,1904.18,23.53,0.4766,0.08113,0.06773,0.4006
2023-04-30 10:00:00,29220.93,1903.8,23.55,0.4756,0.08086,0.06778,0.3998
2023-04-30 11:00:00,29194.98,1900.8,23.49,0.4749,0.08088,0.06777,0.399
2023-04-30 12:00:00,29235.1,1900.23,23.41,0.4747,0.08077,0.06757,0.3995
2023-04-30 13:00:00,29296.13,1905.19,23.48,0.4763,0.08104,0.06765,0.4011
2023-04-30 14:00:00,29392.22,1909.05,23.59,0.4782,0.08116,0.0677,0.4022
2023-04-30 15:00:00,29662.22,1920.2,23.68,0.4791,0.08123,0.06753,0.4069
2023-04-30 16:00:00,29719.89,1925.01,23.66,0.4794,0.08126,0.06786,0.4098
2023-04-30 17:00:00,29648.01,1922.01,23.51,0.4789,0.08096,0.06784,0.4078
2023-04-30 18:00:00,29575.67,1918.21,23.46,0.4789,0.08098,0.06771,0.407
2023-04-30 19:00:00,29362.21,1904.95,23.18,0.4758,0.0801,0.06771,0.4008
2023-04-30 20:00:00,29330.61,1891.75,23.03,0.4732,0.0798,0.06759,0.3973
2023-04-30 21:00:00,29410.21,1894.17,23.08,0.4737,0.07996,0.0677,0.3982
2023-04-30 22:00:00,29377.58,1892.34,23.14,0.4735,0.07995,0.06763,0.3995
2023-04-30 23:00:00,29233.2,1870.22,22.73,0.4704,0.07948,0.06714,0.3956
2023-05-01 00:00:00,29310.0,1884.8,22.84,0.4712,0.07974,0.06751,0.3965
2023-05-01 01:00:00,28510.5,1836.33,22.18,0.4633,0.07841,0.06712,0.3889
2023-05-01 02:00:00,28550.0,1843.8,22.2,0.4606,0.07882,0.06741,0.3913
2023-05-01 03:00:00,28559.3,1846.35,22.19,0.4647,0.07853,0.0673,0.3907
2023-05-01 04:00:00,28555.36,1847.47,22.16,0.4652,0.07867,0.06788,0.3912
2023-05-01 05:00:00,28488.58,1846.61,22.19,0.4654,0.07889,0.06828,0.3915
2023-05-01 06:00:00,28595.0,1849.26,22.26,0.4633,0.07901,0.06841,0.3906
2023-05-01 07:00:00,28630.42,1849.38,22.34,0.4631,0.07887,0.06808,0.3904
2023-05-01 08:00:00,28577.04,1848.21,22.27,0.4646,0.07888,0.06839,0.3904
2023-05-01 09:00:00,28523.51,1847.39,22.31,0.4649,0.07882,0.06852,0.3898
2023-05-01 10:00:00,28550.64,1845.81,22.26,0.4649,0.07882,0.0687,0.3897
2023-05-01 11:00:00,28523.29,1845.33,22.22,0.4649,0.07885,0.06888,0.3888
2023-05-01 12:00:00,28592.67,1849.74,22.27,0.4663,0.07891,0.06902,0.3904
2023-05-01 13:00:00,28456.97,1841.22,22.14,0.4635,0.07863,0.0689,0.3884
2023-05-01 14:00:00,28468.87,1843.04,22.09,0.4625,0.0786,0.06893,0.3884
2023-05-01 15:00:00,28173.32,1833.6,21.88,0.4601,0.07832,0.06844,0.3865
2023-05-01 16:00:00,28364.52,1839.65,21.92,0.4606,0.07866,0.06865,0.3858
2023-05-01 17:00:00,28275.0,1839.39,21.94,0.4591,0.07852,0.06832,0.3857
2023-05-01 18:00:00,28174.69,1832.5,21.86,0.46,0.07823,0.06832,0.3847
2023-05-01 19:00:00,27841.22,1812.96,21.74,0.4596,0.07782,0.06827,0.3824
2023-05-01 20:00:00,27682.21,1807.7,21.65,0.46,0.07794,0.06816,0.3826
2023-05-01 21:00:00,27990.12,1824.29,21.86,0.4629,0.07857,0.06848,0.3844
2023-05-01 22:00:00,28027.21,1825.92,21.97,0.4639,0.07858,0.06836,0.3858
2023-05-01 23:00:00,28071.98,1831.0,21.96,0.4649,0.07882,0.06851,0.3868
2023-05-02 00:00:00,28052.64,1833.05,21.91,0.4633,0.07877,0.06808,0.3864
2023-05-02 01:00:00,27934.24,1826.0,21.8,0.4611,0.07844,0.06766,0.3842
2023-05-02 02:00:00,28005.25,1828.6,21.88,0.4613,0.07854,0.06757,0.386
2023-05-02 03:00:00,28043.31,1830.47,21.88,0.4637,0.07858,0.06751,0.3874
2023-05-02 04:00:00,27932.98,1825.28,21.76,0.4636,0.07837,0.06771,0.386
2023-05-02 05:00:00,28000.22,1829.2,21.84,0.4644,0.0785,0.0684,0.3859
2023-05-02 06:00:00,28000.64,1828.64,21.85,0.4651,0.07848,0.06842,0.3862
2023-05-02 07:00:00,28058.14,1835.65,21.9,0.4636,0.07857,0.06835,0.3867
2023-05-02 08:00:00,28033.04,1832.14,21.93,0.4635,0.0785,0.06826,0.3874
2023-05-02 09:00:00,27985.64,1828.47,21.85,0.4632,0.07821,0.06845,0.386
2023-05-02 10:00:00,28020.93,1829.61,21.88,0.4604,0.07821,0.06836,0.385
2023-05-02 11:00:00,28079.26,1833.4,21.98,0.4607,0.07832,0.0682,0.3858
2023-05-02 12:00:00,28108.2,1832.0,22.04,0.4621,0.07829,0.06827,0.3855
2023-05-02 13:00:00,28007.98,1828.98,21.87,0.4608,0.07797,0.06856,0.3833
2023-05-02 14:00:00,28370.0,1851.66,22.13,0.4615,0.07837,0.06865,0.3875
2023-05-02 15:00:00,28537.2,1858.76,22.2,0.4624,0.07867,0.06856,0.3899
2023-05-02 16:00:00,28462.84,1854.86,22.13,0.4591,0.07836,0.06894,0.3887
2023-05-02 17:00:00,28582.21,1860.59,22.19,0.461,0.07872,0.06913,0.3899
2023-05-02 18:00:00,28720.2,1870.6,22.27,0.4638,0.07882,0.06952,0.392
2023-05-02 19:00:00,28681.2,1868.2,22.29,0.4633,0.07871,0.06936,0.3926
2023-05-02 20:00:00,28677.0,1869.59,22.21,0.464,0.07879,0.06918,0.3921
2023-05-02 21:00:00,28659.67,1871.39,22.2,0.4649,0.07877,0.06907,0.3911
2023-05-02 22:00:00,28735.2,1873.8,22.26,0.4648,0.07872,0.06933,0.3918
2023-05-02 23:00:00,28664.0,1869.97,22.25,0.4644,0.07876,0.06919,0.3918
2023-05-03 00:00:00,28501.3,1860.06,21.92,0.4629,0.07833,0.06911,0.3879
2023-05-03 01:00:00,28545.16,1863.96,21.98,0.462,0.07865,0.06927,0.3876
2023-05-03 02:00:00,28511.12,1861.23,21.89,0.4636,0.07825,0.06937,0.3866
2023-05-03 03:00:00,28520.99,1862.79,21.88,0.462,0.07829,0.06946,0.3866
2023-05-03 04:00:00,28517.29,1862.8,21.87,0.46,0.07835,0.06903,0.3863
